order_id,customer_name,product_name,category,quantity,unit_price,total_price,order_date
14644,Sakib Hossain,Bag,Fashion,2,60,120,2023-07-09
14645,Mim Ahmed,Watch,Accessories,5,150,750,2023-06-18
14646,Rafi Hossain,Shoes,Fashion,1,80,80,2023-01-06
14647,Rafi Hossain,Bag,Fashion,3,60,180,2023-07-21
14648,Nusrat Rahman,Laptop,Electronics,1,800,800,2023-02-10
14649,Rahim Hossain,Watch,Accessories,3,150,450,2023-05-19
14650,Fahim Chowdhury,Phone,Electronics,1,500,500,2023-11-20
14651,Rahim Ahmed,Phone,Electronics,1,500,500,2023-08-14
14652,Sakib Hossain,Shoes,Fashion,1,80,80,2023-12-31
14653,Nusrat Hossain,Phone,Electronics,2,500,1000,2023-06-09
14654,Sakib Islam,Shoes,Fashion,1,80,80,2023-09-28
14655,Rafi Rahman,Bag,Fashion,2,60,120,2023-05-28
14656,Mim Chowdhury,Laptop,Electronics,5,800,4000,2023-02-01
14657,Mim Islam,Phone,Electronics,2,500,1000,2023-11-27
14658,Sakib Ahmed,Shoes,Fashion,2,80,160,2023-01-16
14659,Nusrat Ahmed,Watch,Accessories,3,150,450,2023-03-30
14660,Amit Islam,Bag,Fashion,3,60,180,2023-04-16
14661,Amit Islam,Bag,Fashion,3,60,180,2023-03-02
14662,Sakib Chowdhury,Laptop,Electronics,5,800,4000,2023-03-14
14663,Jahid Hasan,Shoes,Fashion,3,80,240,2023-10-20
14664,Rafi Ahmed,Laptop,Electronics,5,800,4000,2023-08-17
14665,Karim Hossain,Watch,Accessories,5,150,750,2023-03-18
14666,Tanvir Hasan,Shoes,Fashion,2,80,160,2023-03-07
14667,Mim Ahmed,Laptop,Electronics,3,800,2400,2023-04-08
14668,Mim Hossain,Laptop,Electronics,3,800,2400,2023-10-02
14669,Rafi Rahman,Watch,Accessories,1,150,150,2023-07-10
14670,Mim Hossain,Phone,Electronics,1,500,500,2023-11-10
14671,Sakib Rahman,Laptop,Electronics,3,800,2400,2023-01-10
14672,Mim Hasan,Phone,Electronics,3,500,1500,2023-10-30
14673,Mim Islam,Watch,Accessories,2,150,300,2023-02-07
14674,Sakib Chowdhury,Phone,Electronics,1,500,500,2023-04-14
14675,Rahim Chowdhury,Watch,Accessories,1,150,150,2023-01-11
14676,Tanvir Hossain,Phone,Electronics,4,500,2000,2023-11-17
14677,Jahid Chowdhury,Shoes,Fashion,3,80,240,2023-06-02
14678,Amit Hossain,Bag,Fashion,3,60,180,2023-07-07
14679,Sakib Ahmed,Watch,Accessories,1,150,150,2023-11-17
14680,Jahid Hossain,Bag,Fashion,3,60,180,2023-11-17
14681,Rafi Hasan,Shoes,Fashion,5,80,400,2023-09-18
14682,Tanvir Chowdhury,Laptop,Electronics,4,800,3200,2023-09-21
14683,Nusrat Hossain,Watch,Accessories,1,150,150,2023-09-06
14684,Sakib Hossain,Bag,Fashion,2,60,120,2023-05-04
14685,Mim Hossain,Watch,Accessories,3,150,450,2023-01-02
14686,Mim Ahmed,Laptop,Electronics,2,800,1600,2023-12-30
14687,Rafi Rahman,Phone,Electronics,3,500,1500,2023-10-30
14688,Fahim Hossain,Phone,Electronics,2,500,1000,2023-05-18
14689,Rafi Islam,Shoes,Fashion,5,80,400,2023-04-07
14690,Nusrat Hossain,Shoes,Fashion,5,80,400,2023-08-02
14691,Karim Hossain,Bag,Fashion,2,60,120,2023-09-20
14692,Sakib Rahman,Bag,Fashion,5,60,300,2023-04-24
14693,Jahid Rahman,Phone,Electronics,2,500,1000,2023-09-12
14694,Rafi Islam,Watch,Accessories,5,150,750,2023-02-03
14695,Sakib Hasan,Phone,Electronics,1,500,500,2023-05-27
14696,Karim Islam,Phone,Electronics,2,500,1000,2023-06-18
14697,Amit Rahman,Shoes,Fashion,3,80,240,2023-09-25
14698,Fahim Chowdhury,Watch,Accessories,2,150,300,2023-12-27
14699,Amit Chowdhury,Shoes,Fashion,1,80,80,2023-10-30
14700,Amit Hossain,Watch,Accessories,1,150,150,2023-01-13
14701,Mim Hossain,Laptop,Electronics,2,800,1600,2023-11-09
14702,Rafi Ahmed,Laptop,Electronics,4,800,3200,2023-06-03
14703,Rafi Hossain,Laptop,Electronics,2,800,1600,2023-09-02
14704,Amit Hossain,Phone,Electronics,4,500,2000,2023-06-23
14705,Rahim Rahman,Shoes,Fashion,4,80,320,2023-05-16
14706,Rahim Islam,Phone,Electronics,2,500,1000,2023-11-18
14707,Fahim Hossain,Shoes,Fashion,5,80,400,2023-09-29
14708,Tanvir Chowdhury,Phone,Electronics,5,500,2500,2023-06-24
14709,Jahid Hossain,Bag,Fashion,3,60,180,2023-01-03
14710,Tanvir Rahman,Laptop,Electronics,1,800,800,2023-05-18
14711,Sakib Hossain,Phone,Electronics,4,500,2000,2023-04-22
14712,Sakib Islam,Bag,Fashion,3,60,180,2023-05-10
14713,Amit Rahman,Shoes,Fashion,2,80,160,2023-06-09
14714,Amit Rahman,Shoes,Fashion,5,80,400,2023-12-06
14715,Jahid Islam,Shoes,Fashion,4,80,320,2023-07-03
14716,Nusrat Hossain,Laptop,Electronics,4,800,3200,2023-07-25
14717,Amit Islam,Bag,Fashion,3,60,180,2023-04-03
14718,Amit Rahman,Phone,Electronics,2,500,1000,2023-11-08
14719,Nusrat Hossain,Bag,Fashion,4,60,240,2023-10-08
14720,Tanvir Hasan,Shoes,Fashion,3,80,240,2023-04-16
14721,Jahid Hossain,Shoes,Fashion,2,80,160,2023-03-22
14722,Nusrat Ahmed,Bag,Fashion,3,60,180,2023-08-02
14723,Karim Hossain,Bag,Fashion,3,60,180,2023-04-07
14724,Karim Hasan,Bag,Fashion,1,60,60,2023-08-28
14725,Nusrat Hossain,Bag,Fashion,4,60,240,2023-02-08
14726,Tanvir Hossain,Bag,Fashion,5,60,300,2023-06-18
14727,Sakib Hasan,Bag,Fashion,4,60,240,2023-07-23
14728,Karim Hossain,Bag,Fashion,5,60,300,2023-09-29
14729,Jahid Chowdhury,Bag,Fashion,4,60,240,2023-11-20
14730,Sakib Hossain,Watch,Accessories,2,150,300,2023-07-07
14731,Rafi Hossain,Phone,Electronics,3,500,1500,2023-02-01
14732,Sakib Chowdhury,Shoes,Fashion,4,80,320,2023-02-14
14733,Mim Chowdhury,Watch,Accessories,1,150,150,2023-07-30
14734,Karim Rahman,Laptop,Electronics,4,800,3200,2023-10-17
14735,Tanvir Rahman,Laptop,Electronics,5,800,4000,2023-03-25
14736,Tanvir Hossain,Shoes,Fashion,4,80,320,2023-08-04
14737,Nusrat Hasan,Watch,Accessories,1,150,150,2023-01-04
14738,Nusrat Hossain,Phone,Electronics,4,500,2000,2023-11-20
14739,Mim Ahmed,Shoes,Fashion,2,80,160,2023-07-28
14740,Nusrat Hossain,Bag,Fashion,2,60,120,2023-10-19
14741,Tanvir Hasan,Watch,Accessories,2,150,300,2023-03-07
14742,Tanvir Islam,Shoes,Fashion,2,80,160,2023-03-02
14743,Tanvir Ahmed,Shoes,Fashion,5,80,400,2023-10-03
14744,Amit Hasan,Watch,Accessories,1,150,150,2023-07-26
14745,Jahid Hasan,Watch,Accessories,3,150,450,2023-02-02
14746,Mim Hossain,Shoes,Fashion,4,80,320,2023-11-01
14747,Sakib Islam,Watch,Accessories,5,150,750,2023-07-19
14748,Karim Chowdhury,Shoes,Fashion,5,80,400,2023-05-12
14749,Rahim Islam,Bag,Fashion,2,60,120,2023-06-29
14750,Nusrat Islam,Shoes,Fashion,4,80,320,2024-01-01
14751,Rafi Chowdhury,Shoes,Fashion,2,80,160,2023-01-20
14752,Rafi Hasan,Laptop,Electronics,5,800,4000,2023-12-18
14753,Tanvir Islam,Phone,Electronics,1,500,500,2023-09-20
14754,Tanvir Ahmed,Bag,Fashion,1,60,60,2023-09-03
14755,Sakib Hossain,Phone,Electronics,5,500,2500,2023-01-02
14756,Rahim Islam,Phone,Electronics,5,500,2500,2023-03-22
14757,Karim Hasan,Bag,Fashion,4,60,240,2023-11-10
14758,Sakib Hossain,Laptop,Electronics,3,800,2400,2023-04-04
14759,Fahim Islam,Bag,Fashion,1,60,60,2023-07-30
14760,Fahim Islam,Watch,Accessories,3,150,450,2023-09-04
14761,Jahid Chowdhury,Phone,Electronics,5,500,2500,2023-11-16
14762,Jahid Chowdhury,Shoes,Fashion,3,80,240,2023-06-22
14763,Karim Chowdhury,Watch,Accessories,5,150,750,2023-01-25
14764,Tanvir Chowdhury,Phone,Electronics,3,500,1500,2023-03-06
14765,Mim Islam,Phone,Electronics,2,500,1000,2023-09-13
14766,Rafi Ahmed,Watch,Accessories,4,150,600,2023-11-09
14767,Mim Ahmed,Watch,Accessories,4,150,600,2023-04-26
14768,Jahid Rahman,Watch,Accessories,4,150,600,2023-12-20
14769,Sakib Chowdhury,Laptop,Electronics,2,800,1600,2023-04-06
14770,Rahim Islam,Bag,Fashion,3,60,180,2023-06-27
14771,Rahim Ahmed,Phone,Electronics,3,500,1500,2023-10-27
14772,Rafi Rahman,Bag,Fashion,4,60,240,2023-04-03
14773,Sakib Rahman,Laptop,Electronics,1,800,800,2023-06-16
14774,Sakib Hossain,Phone,Electronics,1,500,500,2023-12-05
14775,Tanvir Ahmed,Watch,Accessories,4,150,600,2023-06-25
14776,Rafi Chowdhury,Bag,Fashion,3,60,180,2023-09-17
14777,Rafi Chowdhury,Laptop,Electronics,1,800,800,2023-09-27
14778,Nusrat Hasan,Phone,Electronics,1,500,500,2023-02-04
14779,Karim Chowdhury,Bag,Fashion,5,60,300,2023-06-03
14780,Rafi Rahman,Bag,Fashion,3,60,180,2023-03-05
14781,Rahim Hossain,Laptop,Electronics,5,800,4000,2023-05-08
14782,Rafi Islam,Bag,Fashion,3,60,180,2023-02-02
14783,Sakib Rahman,Phone,Electronics,5,500,2500,2023-09-08
14784,Rafi Islam,Laptop,Electronics,4,800,3200,2023-09-28
14785,Nusrat Hossain,Shoes,Fashion,1,80,80,2023-04-17
14786,Nusrat Islam,Bag,Fashion,4,60,240,2023-04-04
14787,Sakib Chowdhury,Laptop,Electronics,2,800,1600,2023-01-24
14788,Sakib Hossain,Laptop,Electronics,1,800,800,2023-06-04
14789,Amit Rahman,Phone,Electronics,4,500,2000,2023-12-13
14790,Rahim Rahman,Shoes,Fashion,4,80,320,2023-02-27
14791,Fahim Ahmed,Shoes,Fashion,3,80,240,2023-02-09
14792,Jahid Hasan,Bag,Fashion,5,60,300,2023-02-18
14793,Sakib Islam,Phone,Electronics,3,500,1500,2023-11-04
14794,Karim Hasan,Laptop,Electronics,2,800,1600,2023-12-13
14795,Karim Chowdhury,Bag,Fashion,2,60,120,2023-01-08
14796,Rafi Hasan,Watch,Accessories,5,150,750,2023-03-07
14797,Rahim Islam,Shoes,Fashion,5,80,400,2023-01-02
14798,Amit Rahman,Bag,Fashion,1,60,60,2023-04-22
14799,Mim Ahmed,Watch,Accessories,1,150,150,2023-10-05
14800,Tanvir Hasan,Shoes,Fashion,4,80,320,2023-03-16
14801,Rafi Hossain,Watch,Accessories,1,150,150,2023-08-21
14802,Nusrat Hossain,Shoes,Fashion,1,80,80,2023-05-19
14803,Rahim Hasan,Bag,Fashion,1,60,60,2023-06-16
14804,Rafi Hasan,Phone,Electronics,5,500,2500,2023-07-19
14805,Jahid Chowdhury,Shoes,Fashion,2,80,160,2023-04-12
14806,Fahim Rahman,Shoes,Fashion,4,80,320,2023-03-04
14807,Jahid Islam,Laptop,Electronics,2,800,1600,2023-06-14
14808,Mim Ahmed,Watch,Accessories,5,150,750,2023-04-11
14809,Sakib Islam,Laptop,Electronics,2,800,1600,2023-05-10
14810,Sakib Ahmed,Shoes,Fashion,4,80,320,2023-07-11
14811,Jahid Rahman,Bag,Fashion,4,60,240,2023-07-10
14812,Rafi Rahman,Bag,Fashion,2,60,120,2023-11-16
14813,Jahid Rahman,Watch,Accessories,2,150,300,2023-01-15
14814,Tanvir Rahman,Bag,Fashion,3,60,180,2023-10-10
14815,Rafi Hossain,Laptop,Electronics,5,800,4000,2023-05-16
14816,Karim Hossain,Phone,Electronics,5,500,2500,2023-10-27
14817,Fahim Hossain,Phone,Electronics,5,500,2500,2023-01-17
14818,Amit Hossain,Bag,Fashion,3,60,180,2023-12-03
14819,Rahim Rahman,Watch,Accessories,2,150,300,2023-08-07
14820,Rahim Islam,Phone,Electronics,3,500,1500,2023-08-28
14821,Rahim Ahmed,Phone,Electronics,5,500,2500,2023-05-13
14822,Sakib Islam,Shoes,Fashion,2,80,160,2023-08-06
14823,Jahid Islam,Shoes,Fashion,3,80,240,2023-10-17
14824,Rafi Hossain,Shoes,Fashion,4,80,320,2023-06-05
14825,Sakib Ahmed,Phone,Electronics,3,500,1500,2023-06-25
14826,Rahim Rahman,Watch,Accessories,3,150,450,2023-07-22
14827,Karim Hossain,Bag,Fashion,1,60,60,2023-03-19
14828,Nusrat Ahmed,Shoes,Fashion,1,80,80,2023-07-17
14829,Tanvir Hossain,Shoes,Fashion,2,80,160,2023-05-17
14830,Karim Hossain,Watch,Accessories,4,150,600,2023-03-23
14831,Karim Rahman,Bag,Fashion,2,60,120,2023-05-03
14832,Amit Rahman,Watch,Accessories,4,150,600,2023-05-23
14833,Jahid Chowdhury,Phone,Electronics,5,500,2500,2023-07-01
14834,Amit Ahmed,Phone,Electronics,4,500,2000,2023-08-24
14835,Mim Ahmed,Laptop,Electronics,4,800,3200,2023-07-10
14836,Sakib Hossain,Phone,Electronics,2,500,1000,2023-11-30
14837,Fahim Rahman,Bag,Fashion,4,60,240,2023-11-15
14838,Mim Chowdhury,Bag,Fashion,2,60,120,2023-11-01
14839,Rafi Hossain,Watch,Accessories,1,150,150,2023-10-17
14840,Mim Ahmed,Bag,Fashion,3,60,180,2023-05-23
14841,Mim Ahmed,Laptop,Electronics,5,800,4000,2023-03-15
14842,Rafi Hasan,Phone,Electronics,1,500,500,2023-06-20
14843,Rahim Islam,Phone,Electronics,1,500,500,2023-10-24
14844,Rahim Islam,Watch,Accessories,2,150,300,2023-05-23
14845,Mim Islam,Laptop,Electronics,5,800,4000,2023-10-20
14846,Jahid Hasan,Bag,Fashion,3,60,180,2023-04-17
14847,Karim Chowdhury,Shoes,Fashion,3,80,240,2023-12-24
14848,Rafi Hasan,Phone,Electronics,4,500,2000,2023-12-06
14849,Rafi Ahmed,Laptop,Electronics,2,800,1600,2023-04-19
14850,Rafi Hasan,Shoes,Fashion,2,80,160,2024-01-01
14851,Rafi Chowdhury,Bag,Fashion,2,60,120,2023-08-28
14852,Sakib Hossain,Watch,Accessories,5,150,750,2023-02-02
14853,Jahid Islam,Watch,Accessories,1,150,150,2023-01-10
14854,Nusrat Chowdhury,Shoes,Fashion,1,80,80,2023-03-06
14855,Amit Islam,Watch,Accessories,5,150,750,2023-06-26
14856,Rahim Hossain,Shoes,Fashion,4,80,320,2023-04-05
14857,Amit Rahman,Bag,Fashion,3,60,180,2023-11-13
14858,Amit Hasan,Shoes,Fashion,2,80,160,2023-05-04
14859,Karim Chowdhury,Phone,Electronics,2,500,1000,2023-12-17
14860,Karim Rahman,Laptop,Electronics,2,800,1600,2023-02-25
14861,Rahim Rahman,Bag,Fashion,3,60,180,2023-04-27
14862,Fahim Rahman,Shoes,Fashion,5,80,400,2023-11-21
14863,Mim Hossain,Laptop,Electronics,2,800,1600,2023-12-26
14864,Mim Ahmed,Watch,Accessories,2,150,300,2023-03-05
14865,Nusrat Hossain,Laptop,Electronics,5,800,4000,2023-04-21
14866,Sakib Hossain,Shoes,Fashion,4,80,320,2023-02-24
14867,Fahim Islam,Laptop,Electronics,4,800,3200,2023-04-26
14868,Mim Hossain,Laptop,Electronics,3,800,2400,2023-03-18
14869,Tanvir Chowdhury,Watch,Accessories,3,150,450,2023-02-16
14870,Rafi Islam,Phone,Electronics,1,500,500,2023-07-16
14871,Nusrat Hasan,Phone,Electronics,2,500,1000,2023-05-11
14872,Tanvir Islam,Shoes,Fashion,2,80,160,2023-09-20
14873,Tanvir Ahmed,Bag,Fashion,4,60,240,2023-08-24
14874,Mim Hossain,Shoes,Fashion,4,80,320,2023-09-08
14875,Sakib Islam,Laptop,Electronics,1,800,800,2023-10-03
14876,Rafi Rahman,Shoes,Fashion,5,80,400,2023-04-20
14877,Rafi Ahmed,Laptop,Electronics,3,800,2400,2023-10-02
14878,Nusrat Rahman,Phone,Electronics,2,500,1000,2023-01-06
14879,Karim Islam,Shoes,Fashion,4,80,320,2023-12-05
14880,Rafi Chowdhury,Watch,Accessories,2,150,300,2023-05-02
14881,Nusrat Islam,Shoes,Fashion,5,80,400,2023-10-12
14882,Karim Islam,Shoes,Fashion,2,80,160,2023-08-20
14883,Amit Islam,Bag,Fashion,3,60,180,2023-12-11
14884,Rafi Rahman,Bag,Fashion,2,60,120,2023-04-12
14885,Nusrat Hasan,Phone,Electronics,2,500,1000,2023-11-06
14886,Nusrat Hasan,Phone,Electronics,5,500,2500,2023-04-29
14887,Tanvir Chowdhury,Bag,Fashion,3,60,180,2023-08-28
14888,Jahid Rahman,Shoes,Fashion,1,80,80,2023-07-16
14889,Jahid Chowdhury,Shoes,Fashion,3,80,240,2023-10-12
14890,Fahim Chowdhury,Watch,Accessories,1,150,150,2023-07-08
14891,Karim Islam,Watch,Accessories,3,150,450,2023-09-27
14892,Tanvir Chowdhury,Watch,Accessories,4,150,600,2023-12-31
14893,Rahim Islam,Shoes,Fashion,3,80,240,2023-04-30
14894,Tanvir Islam,Shoes,Fashion,4,80,320,2023-03-29
14895,Amit Islam,Phone,Electronics,2,500,1000,2023-05-22
14896,Jahid Rahman,Bag,Fashion,5,60,300,2023-06-03
14897,Tanvir Ahmed,Phone,Electronics,2,500,1000,2023-03-05
14898,Rafi Hossain,Bag,Fashion,3,60,180,2023-01-29
14899,Mim Hossain,Bag,Fashion,5,60,300,2023-01-02
14900,Rafi Islam,Watch,Accessories,3,150,450,2023-04-30
14901,Jahid Islam,Phone,Electronics,5,500,2500,2023-10-07
14902,Nusrat Hasan,Shoes,Fashion,4,80,320,2023-06-22
14903,Mim Ahmed,Shoes,Fashion,3,80,240,2023-11-26
14904,Jahid Hasan,Laptop,Electronics,3,800,2400,2023-12-11
14905,Rahim Ahmed,Bag,Fashion,4,60,240,2023-02-22
14906,Rahim Ahmed,Bag,Fashion,2,60,120,2023-08-06
14907,Amit Hossain,Watch,Accessories,4,150,600,2023-04-03
14908,Fahim Islam,Laptop,Electronics,5,800,4000,2023-04-11
14909,Amit Hossain,Phone,Electronics,1,500,500,2023-04-08
14910,Nusrat Ahmed,Phone,Electronics,2,500,1000,2023-12-09
14911,Tanvir Chowdhury,Phone,Electronics,4,500,2000,2023-10-24
14912,Fahim Islam,Laptop,Electronics,5,800,4000,2023-12-10
14913,Jahid Islam,Laptop,Electronics,1,800,800,2023-12-29
14914,Karim Rahman,Shoes,Fashion,1,80,80,2023-11-27
14915,Rahim Rahman,Bag,Fashion,3,60,180,2023-08-05
14916,Rafi Rahman,Phone,Electronics,2,500,1000,2023-07-25
14917,Rahim Chowdhury,Shoes,Fashion,5,80,400,2023-07-13
14918,Jahid Chowdhury,Shoes,Fashion,5,80,400,2023-12-22
14919,Karim Islam,Watch,Accessories,4,150,600,2023-06-14
14920,Fahim Chowdhury,Laptop,Electronics,1,800,800,2023-11-18
14921,Fahim Islam,Phone,Electronics,5,500,2500,2023-11-02
14922,Mim Ahmed,Watch,Accessories,4,150,600,2023-11-22
14923,Rahim Rahman,Shoes,Fashion,2,80,160,2023-04-24
14924,Sakib Rahman,Phone,Electronics,1,500,500,2023-08-09
14925,Nusrat Islam,Watch,Accessories,5,150,750,2023-07-27
14926,Tanvir Chowdhury,Laptop,Electronics,5,800,4000,2023-06-01
14927,Jahid Chowdhury,Shoes,Fashion,1,80,80,2023-07-25
14928,Amit Rahman,Watch,Accessories,2,150,300,2023-01-20
14929,Rahim Islam,Shoes,Fashion,2,80,160,2023-05-30
14930,Jahid Ahmed,Bag,Fashion,1,60,60,2023-01-09
14931,Fahim Ahmed,Shoes,Fashion,2,80,160,2023-05-16
14932,Rafi Chowdhury,Shoes,Fashion,4,80,320,2023-07-11
14933,Mim Ahmed,Phone,Electronics,4,500,2000,2023-05-28
14934,Amit Hossain,Laptop,Electronics,5,800,4000,2023-12-14
14935,Fahim Chowdhury,Phone,Electronics,3,500,1500,2023-06-11
14936,Rafi Hossain,Phone,Electronics,4,500,2000,2023-06-30
14937,Mim Hossain,Phone,Electronics,3,500,1500,2023-03-07
14938,Fahim Hossain,Bag,Fashion,4,60,240,2023-11-06
14939,Rafi Hasan,Watch,Accessories,1,150,150,2023-09-19
14940,Mim Ahmed,Phone,Electronics,1,500,500,2023-09-30
14941,Karim Chowdhury,Phone,Electronics,2,500,1000,2023-12-25
14942,Nusrat Rahman,Shoes,Fashion,2,80,160,2023-12-22
14943,Rahim Hossain,Phone,Electronics,3,500,1500,2023-04-30
14944,Nusrat Rahman,Bag,Fashion,5,60,300,2023-01-15
14945,Tanvir Hossain,Phone,Electronics,2,500,1000,2023-02-16
14946,Rafi Hasan,Shoes,Fashion,1,80,80,2023-08-13
14947,Mim Chowdhury,Watch,Accessories,5,150,750,2024-01-01
14948,Rahim Islam,Phone,Electronics,3,500,1500,2023-08-13
14949,Nusrat Hossain,Shoes,Fashion,3,80,240,2023-12-05
14950,Rafi Ahmed,Phone,Electronics,5,500,2500,2023-02-17
14951,Tanvir Ahmed,Laptop,Electronics,5,800,4000,2023-10-10
14952,Karim Hossain,Laptop,Electronics,4,800,3200,2023-05-16
14953,Tanvir Islam,Watch,Accessories,5,150,750,2023-01-25
14954,Rafi Ahmed,Phone,Electronics,3,500,1500,2023-03-22
14955,Karim Islam,Laptop,Electronics,3,800,2400,2023-02-13
14956,Rahim Ahmed,Watch,Accessories,5,150,750,2023-12-02
14957,Rahim Rahman,Shoes,Fashion,4,80,320,2023-03-07
14958,Jahid Hossain,Phone,Electronics,2,500,1000,2023-07-24
14959,Jahid Hasan,Shoes,Fashion,4,80,320,2023-04-01
14960,Rahim Chowdhury,Watch,Accessories,4,150,600,2023-01-14
14961,Fahim Hossain,Laptop,Electronics,5,800,4000,2023-08-12
14962,Jahid Ahmed,Phone,Electronics,1,500,500,2023-07-29
14963,Rahim Chowdhury,Shoes,Fashion,4,80,320,2023-09-24
14964,Tanvir Rahman,Laptop,Electronics,1,800,800,2023-03-11
14965,Karim Chowdhury,Phone,Electronics,4,500,2000,2023-06-05
14966,Jahid Ahmed,Phone,Electronics,1,500,500,2023-06-28
14967,Mim Hasan,Phone,Electronics,2,500,1000,2023-02-01
14968,Tanvir Islam,Shoes,Fashion,3,80,240,2023-04-20
14969,Rahim Islam,Shoes,Fashion,3,80,240,2023-10-30
14970,Amit Rahman,Laptop,Electronics,4,800,3200,2023-01-17
14971,Rafi Hossain,Bag,Fashion,5,60,300,2023-04-20
14972,Sakib Hossain,Bag,Fashion,2,60,120,2023-04-04
14973,Amit Hasan,Watch,Accessories,4,150,600,2023-05-04
14974,Karim Chowdhury,Bag,Fashion,2,60,120,2023-04-08
14975,Rafi Hasan,Shoes,Fashion,3,80,240,2023-01-19
14976,Fahim Rahman,Laptop,Electronics,3,800,2400,2023-04-13
14977,Amit Rahman,Phone,Electronics,5,500,2500,2023-02-19
14978,Tanvir Islam,Bag,Fashion,5,60,300,2023-08-12
14979,Rahim Hossain,Watch,Accessories,4,150,600,2023-04-19
14980,Karim Islam,Shoes,Fashion,4,80,320,2023-03-25
14981,Nusrat Islam,Bag,Fashion,1,60,60,2023-05-21
14982,Jahid Hasan,Watch,Accessories,2,150,300,2023-08-14
14983,Sakib Rahman,Shoes,Fashion,4,80,320,2023-05-22
14984,Rafi Hasan,Phone,Electronics,4,500,2000,2023-11-14
14985,Rahim Hossain,Laptop,Electronics,3,800,2400,2023-03-26
14986,Rahim Hossain,Watch,Accessories,3,150,450,2023-02-02
14987,Jahid Chowdhury,Phone,Electronics,2,500,1000,2023-07-11
14988,Amit Rahman,Shoes,Fashion,3,80,240,2023-07-31
14989,Fahim Hossain,Shoes,Fashion,4,80,320,2023-11-02
14990,Jahid Hasan,Shoes,Fashion,2,80,160,2023-02-24
14991,Rahim Rahman,Shoes,Fashion,1,80,80,2023-09-29
14992,Nusrat Islam,Phone,Electronics,2,500,1000,2023-12-03
14993,Amit Islam,Bag,Fashion,5,60,300,2023-01-07
14994,Karim Chowdhury,Watch,Accessories,5,150,750,2023-08-03
14995,Jahid Rahman,Bag,Fashion,1,60,60,2023-03-18
14996,Rahim Rahman,Watch,Accessories,2,150,300,2023-09-15
14997,Jahid Ahmed,Laptop,Electronics,4,800,3200,2023-07-15
14998,Sakib Islam,Phone,Electronics,3,500,1500,2023-05-02
14999,Fahim Chowdhury,Watch,Accessories,4,150,600,2023-09-25
15000,Karim Islam,Shoes,Fashion,1,80,80,2023-03-18
15001,Sakib Rahman,Laptop,Electronics,5,800,4000,2023-07-12
15002,Tanvir Hossain,Phone,Electronics,2,500,1000,2023-08-11
15003,Rahim Rahman,Laptop,Electronics,2,800,1600,2023-09-03
15004,Tanvir Chowdhury,Phone,Electronics,3,500,1500,2023-11-13
15005,Rahim Rahman,Laptop,Electronics,5,800,4000,2023-12-15
15006,Tanvir Rahman,Laptop,Electronics,4,800,3200,2023-10-24
15007,Karim Islam,Bag,Fashion,5,60,300,2023-09-23
15008,Mim Hossain,Bag,Fashion,1,60,60,2023-04-30
15009,Karim Hossain,Laptop,Electronics,5,800,4000,2023-05-05
15010,Tanvir Chowdhury,Laptop,Electronics,3,800,2400,2023-04-07
15011,Rahim Ahmed,Bag,Fashion,4,60,240,2023-12-18
15012,Mim Ahmed,Phone,Electronics,2,500,1000,2023-07-11
15013,Sakib Rahman,Bag,Fashion,2,60,120,2023-04-16
15014,Amit Hasan,Shoes,Fashion,4,80,320,2023-05-01
15015,Fahim Rahman,Phone,Electronics,5,500,2500,2023-03-01
15016,Jahid Rahman,Shoes,Fashion,5,80,400,2023-11-19
15017,Tanvir Chowdhury,Laptop,Electronics,1,800,800,2023-09-18
15018,Mim Islam,Shoes,Fashion,4,80,320,2023-11-17
15019,Mim Hossain,Laptop,Electronics,5,800,4000,2023-10-05
15020,Mim Ahmed,Shoes,Fashion,1,80,80,2023-06-14
15021,Jahid Hasan,Phone,Electronics,1,500,500,2023-05-01
15022,Nusrat Chowdhury,Laptop,Electronics,3,800,2400,2023-10-27
15023,Rafi Rahman,Shoes,Fashion,1,80,80,2023-08-07
15024,Rahim Islam,Phone,Electronics,2,500,1000,2023-07-06
15025,Tanvir Ahmed,Watch,Accessories,2,150,300,2023-03-07
15026,Sakib Islam,Laptop,Electronics,3,800,2400,2023-02-03
15027,Amit Islam,Bag,Fashion,1,60,60,2023-04-01
15028,Karim Chowdhury,Laptop,Electronics,1,800,800,2023-01-27
15029,Mim Hasan,Phone,Electronics,3,500,1500,2023-09-22
15030,Mim Hasan,Laptop,Electronics,4,800,3200,2023-02-08
15031,Amit Hossain,Watch,Accessories,5,150,750,2023-03-25
15032,Mim Rahman,Shoes,Fashion,4,80,320,2023-09-10
15033,Tanvir Ahmed,Watch,Accessories,1,150,150,2023-05-01
15034,Mim Ahmed,Phone,Electronics,3,500,1500,2023-07-31
15035,Rahim Hossain,Bag,Fashion,4,60,240,2023-09-15
15036,Jahid Hossain,Phone,Electronics,4,500,2000,2023-06-15
15037,Rahim Rahman,Watch,Accessories,3,150,450,2023-10-17
15038,Sakib Rahman,Shoes,Fashion,2,80,160,2023-03-09
15039,Amit Ahmed,Bag,Fashion,4,60,240,2023-04-10
15040,Jahid Chowdhury,Laptop,Electronics,5,800,4000,2023-06-05
15041,Karim Islam,Watch,Accessories,5,150,750,2023-01-25
15042,Tanvir Ahmed,Bag,Fashion,3,60,180,2023-09-03
15043,Amit Islam,Watch,Accessories,4,150,600,2023-01-28
